recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
7,5.853466048950692,0,1,Surburban,1,Web,Discount,0
11,3.4008639927609177,0,1,Rural,0,Web,Discount,0
3,5.37564870948436,0,1,Urban,0,Phone,No Offer,0
3,5.356020076676326,1,1,Surburban,0,Web,Buy One Get One,0
9,4.8633719531173645,1,0,Urban,1,Phone,Discount,0
11,5.242963206415959,1,0,Surburban,0,Web,Buy One Get One,0
10,5.006024681538572,0,1,Rural,1,Phone,Buy One Get One,0
4,5.388706366275717,0,1,Surburban,0,Web,Discount,1
3,4.694462293466853,0,1,Surburban,0,Phone,Discount,0
2,3.471345141564237,1,0,Surburban,1,Web,Discount,0
7,5.662022540407969,1,1,Urban,0,Web,No Offer,1
4,3.4008639927609177,0,1,Urban,1,Phone,No Offer,0
12,4.58670066970443,0,1,Surburban,1,Web,No Offer,0
3,5.694842633086727,0,1,Urban,0,Phone,Buy One Get One,0
5,6.591660014493448,1,0,Urban,1,Web,Discount,0
9,6.1803478617370775,1,1,Urban,0,Phone,Discount,1
4,4.5364629879783,1,0,Surburban,1,Phone,No Offer,0
2,6.2958931110383745,0,1,Urban,1,Phone,No Offer,0
9,3.799525974201,1,0,Urban,0,Phone,No Offer,0
6,5.582029067495922,0,1,Surburban,1,Multichannel,Buy One Get One,1
4,5.217486848633488,1,0,Rural,0,Phone,Buy One Get One,0
8,4.2437698090420275,1,0,Rural,1,Web,Buy One Get One,0
2,5.236601524567384,1,0,Urban,1,Phone,No Offer,0
1,7.535376784661875,0,1,Urban,1,Phone,Buy One Get One,0
1,4.886280713056833,1,0,Urban,0,Phone,No Offer,0
8,5.118293168802766,0,1,Urban,0,Phone,No Offer,0
3,5.1891161515042725,0,1,Urban,0,Web,No Offer,0
1,4.624874769262426,0,1,Surburban,0,Web,Buy One Get One,1
1,5.669984365905978,1,1,Urban,0,Web,No Offer,1
1,4.495243706609487,0,1,Surburban,1,Web,Discount,0
4,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,0
2,6.746940778472614,1,1,Rural,1,Web,No Offer,1
1,5.515161115713719,1,0,Surburban,1,Phone,No Offer,0
3,4.950177325059141,0,1,Surburban,1,Phone,No Offer,0
9,4.247065649239764,1,0,Surburban,1,Web,Buy One Get One,0
7,3.4008639927609177,1,0,Urban,0,Web,No Offer,0
6,4.732683506287051,1,0,Surburban,1,Phone,No Offer,0
10,3.4008639927609177,0,1,Urban,0,Web,Buy One Get One,0
9,5.712147390987829,1,0,Urban,0,Phone,Discount,0
3,4.303929948937459,0,1,Surburban,0,Phone,No Offer,0
1,4.375757021660286,0,1,Surburban,0,Web,No Offer,0
12,4.640537329825382,1,0,Rural,0,Phone,No Offer,0
1,4.922095476909513,0,1,Urban,0,Phone,No Offer,0
8,3.5496173867804286,0,1,Surburban,1,Phone,Buy One Get One,0
6,4.742668699173725,1,0,Urban,0,Web,No Offer,1
8,5.501013282593141,1,0,Surburban,0,Phone,Buy One Get One,0
1,6.115273832834268,0,1,Rural,0,Web,Buy One Get One,0
5,3.4008639927609177,0,1,Urban,0,Web,Discount,0
1,5.956122302960691,1,1,Urban,0,Multichannel,Discount,0
8,3.8238473145244205,1,0,Surburban,0,Phone,No Offer,0
6,5.882681514648826,0,1,Surburban,0,Web,No Offer,0
5,4.95399439338211,1,0,Surburban,0,Web,No Offer,0
9,5.3246184409674076,1,0,Surburban,1,Multichannel,Discount,0
1,6.445481695798312,1,0,Urban,1,Web,Discount,1
9,4.160288345516135,1,0,Surburban,0,Phone,Buy One Get One,0
4,5.091047164390117,0,1,Urban,1,Phone,Buy One Get One,0
9,5.950043414807193,0,1,Surburban,1,Phone,Discount,1
6,4.1640260854229085,1,0,Rural,0,Web,No Offer,1
11,4.967379785425298,0,1,Urban,1,Phone,Buy One Get One,0
12,4.147569323459399,1,0,Urban,1,Phone,Discount,0
6,4.68978703170797,1,0,Urban,0,Phone,Discount,0
4,4.802954902835411,1,0,Rural,0,Web,No Offer,0
10,6.192955360726739,0,1,Surburban,0,Phone,Discount,0
2,5.298167355296911,0,1,Surburban,0,Phone,Discount,0
4,6.421345806830476,1,0,Urban,1,Multichannel,No Offer,0
5,4.638991734463602,0,1,Rural,1,Web,Buy One Get One,1
9,5.295212551594558,0,1,Urban,1,Phone,Discount,0
4,5.411824607341631,1,0,Urban,0,Web,No Offer,0
3,4.390118804571218,0,1,Surburban,1,Web,Buy One Get One,1
3,4.19675071805349,1,0,Rural,1,Web,Discount,0
9,3.515418525752178,0,1,Rural,0,Phone,No Offer,0
6,6.2691531002739875,1,1,Urban,1,Multichannel,Buy One Get One,0
10,3.4008639927609177,1,0,Surburban,0,Web,Buy One Get One,0
2,4.698751599609622,1,0,Urban,1,Web,No Offer,1
10,6.228806817822004,0,1,Rural,1,Web,Buy One Get One,0
10,5.084071612169438,0,1,Surburban,1,Web,No Offer,1
12,4.501474949649326,1,0,Surburban,0,Web,Discount,0
1,6.340588554343765,0,1,Rural,1,Phone,Buy One Get One,0
1,6.523738502079842,1,0,Rural,1,Phone,Discount,0
9,5.2909905911615756,0,1,Urban,0,Phone,No Offer,0
11,5.707110264748875,1,1,Surburban,1,Web,No Offer,0
2,5.936216072877503,0,1,Urban,0,Web,Discount,1
10,4.882423062949333,0,1,Surburban,0,Phone,No Offer,1
6,5.190230916682979,0,1,Urban,0,Phone,Buy One Get One,0
10,5.927832281863126,1,0,Rural,0,Web,No Offer,0
8,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,0
1,5.657075139890874,1,1,Surburban,0,Web,No Offer,0
7,6.397146298413981,1,1,Urban,1,Phone,No Offer,0
6,4.676746384477314,0,1,Urban,1,Web,No Offer,0
1,7.323711825643701,1,1,Surburban,1,Multichannel,Buy One Get One,1
2,4.63463189613771,0,1,Surburban,0,Phone,No Offer,0
10,5.759406378404198,1,0,Urban,0,Web,Buy One Get One,0
7,5.6957503029589365,1,0,Surburban,0,Web,No Offer,0
10,6.395361760043984,0,1,Urban,1,Web,Buy One Get One,0
10,3.4008639927609177,1,0,Urban,0,Web,Buy One Get One,0
1,6.664153885765531,1,1,Surburban,1,Web,No Offer,0
9,4.499365127091115,1,0,Surburban,0,Web,Discount,1
8,5.048252157667562,0,1,Urban,1,Phone,No Offer,0
11,3.4008639927609177,1,0,Surburban,1,Phone,Buy One Get One,0
5,3.8707842574115485,0,1,Urban,0,Web,Buy One Get One,0
8,4.910225466497217,1,0,Rural,1,Web,Discount,0
11,6.224281163117879,1,0,Rural,1,Multichannel,Buy One Get One,0
1,6.807470747579786,0,1,Surburban,1,Phone,Buy One Get One,1
11,5.744316427696492,1,0,Urban,1,Web,Buy One Get One,0
9,6.001489132629946,1,1,Urban,0,Multichannel,No Offer,0
7,5.5256521224807145,1,0,Surburban,0,Multichannel,Buy One Get One,1
1,3.4015306594522756,0,1,Urban,1,Web,Buy One Get One,0
1,5.047609896887617,1,0,Urban,0,Web,No Offer,0
12,3.6019589820832345,0,1,Urban,0,Web,Discount,1
12,3.8973153765558717,1,0,Urban,1,Phone,Buy One Get One,0
1,6.334522195087529,1,0,Surburban,1,Multichannel,Discount,0
6,5.580484258311707,1,0,Surburban,0,Phone,Discount,0
1,5.879303180219652,0,1,Surburban,0,Phone,No Offer,0
11,5.332573855226127,1,0,Surburban,0,Web,Discount,0
7,7.10867776092523,1,1,Rural,1,Phone,Discount,1
5,4.212868064406208,1,0,Surburban,0,Phone,Discount,0
9,4.687579322228809,1,0,Rural,1,Web,Discount,0
1,6.421687306341873,1,1,Surburban,1,Phone,No Offer,0
7,5.031548415676463,1,0,Rural,0,Phone,Discount,0
9,3.6928714753834737,1,0,Urban,1,Phone,Buy One Get One,0
4,4.848194792895451,1,0,Urban,1,Web,No Offer,0
8,4.109233174715851,0,1,Rural,1,Phone,No Offer,0
1,5.456047347313921,1,0,Rural,1,Phone,No Offer,0
12,4.978594079884792,1,0,Urban,1,Web,Discount,0
11,4.723930521708934,0,1,Urban,0,Web,No Offer,0
5,5.12455904041457,1,0,Surburban,0,Web,No Offer,0
1,6.614229498613436,1,1,Urban,1,Multichannel,Buy One Get One,0
6,3.4008639927609177,0,1,Surburban,0,Web,Buy One Get One,0
5,3.6320445173613978,0,1,Surburban,0,Web,No Offer,0
8,6.6496967315964275,1,0,Surburban,1,Web,Buy One Get One,0
4,4.250778348063927,0,1,Surburban,0,Web,No Offer,0
7,4.745540638835367,0,1,Surburban,0,Phone,Buy One Get One,0
3,5.514476584087801,0,1,Surburban,1,Multichannel,Buy One Get One,0
6,4.175924549214524,1,0,Urban,0,Phone,Discount,0
1,6.371851134839609,1,0,Surburban,1,Multichannel,Buy One Get One,0
9,5.6957167002438345,0,1,Surburban,1,Phone,Discount,1
7,6.0155716224512155,1,1,Urban,0,Multichannel,Discount,0
9,4.096841442420688,0,1,Surburban,0,Web,Discount,0
1,4.712857991405009,0,1,Surburban,1,Web,No Offer,0
7,3.4008639927609177,0,1,Urban,0,Phone,No Offer,0
1,4.465908118654584,0,1,Rural,1,Phone,Discount,0
2,3.8388069430968867,0,1,Surburban,1,Web,No Offer,0
11,5.694573535570891,0,1,Urban,1,Phone,Buy One Get One,0
9,4.8620579432664615,0,1,Urban,1,Web,No Offer,0
5,5.011035214117583,1,0,Rural,1,Web,Buy One Get One,0
3,6.5633194167014235,0,1,Surburban,1,Phone,Discount,0
3,3.4008639927609177,1,0,Urban,1,Phone,Discount,0
2,6.276060612735158,0,1,Urban,1,Phone,Buy One Get One,0
10,4.730303916744857,0,1,Urban,0,Web,No Offer,0
4,6.603035553168237,0,1,Surburban,1,Web,Discount,0
12,3.4008639927609177,1,0,Urban,1,Web,Discount,0
6,7.164024080728175,1,0,Surburban,1,Web,Buy One Get One,0
11,5.609068783583762,1,0,Surburban,1,Web,Buy One Get One,0
4,5.713270652528509,0,1,Surburban,1,Phone,Buy One Get One,0
11,3.4008639927609177,0,1,Surburban,0,Web,Discount,0
7,6.631461446990217,0,1,Surburban,1,Web,Discount,0
4,5.162211233551045,1,0,Rural,1,Web,Discount,0
9,4.340162430575183,1,0,Surburban,0,Phone,No Offer,0
6,5.8121584392744845,0,1,Rural,0,Multichannel,Discount,1
12,4.68978703170797,1,0,Rural,0,Web,Discount,1
10,5.766600767048352,0,1,Urban,0,Phone,Discount,0
10,3.4008639927609177,1,0,Surburban,1,Web,Discount,0
3,5.90609727238668,0,1,Surburban,1,Phone,No Offer,0
8,3.4008639927609177,1,0,Urban,1,Web,No Offer,0
10,4.632979886627359,1,0,Surburban,1,Web,Discount,0
10,5.24185282956691,0,1,Rural,1,Phone,Buy One Get One,0
4,6.606433946603904,1,0,Urban,1,Phone,Discount,0
4,4.450152463721482,1,0,Surburban,1,Web,Buy One Get One,0
6,5.084071612169438,0,1,Surburban,0,Web,Discount,1
8,5.848084818428645,1,0,Urban,1,Web,No Offer,0
7,6.5916874493357,0,1,Rural,1,Phone,No Offer,0
10,3.9382753765722116,1,0,Surburban,1,Web,Discount,0
2,5.070286893660432,0,1,Surburban,0,Web,Discount,0
5,6.984364406352027,1,1,Surburban,1,Web,No Offer,1
10,3.4008639927609177,1,0,Surburban,1,Web,No Offer,0
11,3.772990796732589,0,1,Surburban,0,Web,No Offer,0
10,5.098646171418969,0,1,Urban,1,Web,Discount,0
9,5.358094570583897,1,0,Surburban,0,Multichannel,No Offer,0
7,4.995927665223982,1,0,Surburban,1,Web,Discount,0
5,5.129484427934637,1,0,Urban,1,Web,Buy One Get One,0
6,7.287902579106012,1,0,Urban,1,Phone,Buy One Get One,0
1,6.3007490967421775,1,0,Urban,1,Web,No Offer,0
11,5.777249765426953,0,1,Rural,0,Phone,Buy One Get One,0
7,6.230835715526843,1,0,Urban,1,Web,Discount,0
1,3.9243467551169777,1,0,Urban,0,Web,No Offer,0
1,6.693212137887098,1,1,Surburban,1,Multichannel,Buy One Get One,1
5,5.6739072890373805,1,0,Surburban,0,Multichannel,No Offer,0
6,6.102580965727987,0,1,Urban,1,Web,Buy One Get One,0
5,6.656662254760972,1,0,Surburban,1,Web,No Offer,0
9,5.159687283378507,1,0,Surburban,0,Phone,Buy One Get One,1
5,3.420673158162812,0,1,Urban,1,Web,Discount,0
4,5.722800480491963,0,1,Surburban,0,Phone,No Offer,0
8,3.4008639927609177,0,1,Surburban,0,Phone,No Offer,1
8,5.548414387422504,0,1,Urban,1,Web,No Offer,0
7,6.137078895912954,0,1,Surburban,1,Multichannel,No Offer,0
7,6.193364032752697,1,0,Rural,1,Web,No Offer,1
1,5.866439727920136,1,0,Urban,0,Web,Buy One Get One,0
3,4.003507695550324,1,0,Surburban,0,Phone,Buy One Get One,0
9,3.4008639927609177,0,1,Surburban,0,Phone,No Offer,0
5,3.9915732841861553,0,1,Surburban,1,Web,Buy One Get One,0
3,4.6443908991413725,0,1,Urban,0,Phone,Buy One Get One,0
2,5.44358585913928,0,1,Urban,1,Phone,No Offer,0
2,3.9193957597575593,1,0,Urban,0,Phone,Discount,0
9,5.243491524264258,1,0,Urban,1,Phone,No Offer,0
1,5.90811011171277,0,1,Urban,0,Web,No Offer,0
1,5.802752615292013,1,0,Rural,1,Phone,No Offer,0
2,5.228484856949356,0,1,Surburban,0,Phone,Discount,0
9,6.072791045753751,0,1,Rural,0,Phone,Discount,0
8,4.506674939238992,1,0,Urban,0,Phone,No Offer,0
7,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,0
2,3.792563565390818,0,1,Surburban,0,Web,Discount,0
1,6.291495062740626,0,1,Surburban,1,Web,Buy One Get One,0
3,3.7612001156935624,1,0,Urban,0,Phone,No Offer,0
10,4.981755594545605,0,1,Urban,1,Phone,No Offer,0
3,4.392719264212625,1,0,Rural,1,Phone,No Offer,0
9,6.471109053390398,1,0,Urban,1,Phone,Buy One Get One,0
1,6.371987844911937,1,0,Urban,1,Phone,Buy One Get One,0
2,5.312811812698489,0,1,Surburban,0,Phone,Discount,0
7,4.36398994718773,1,0,Urban,1,Web,Buy One Get One,0
1,6.600727274932819,1,0,Rural,1,Phone,Buy One Get One,0
9,5.090308702818097,1,0,Urban,0,Web,Buy One Get One,0
10,5.421198495923853,0,1,Surburban,1,Multichannel,Discount,0
10,3.4008639927609177,1,0,Urban,0,Web,Buy One Get One,0
9,5.189785159724575,0,1,Urban,0,Web,Buy One Get One,0
6,6.3095181982051765,1,0,Surburban,1,Web,Discount,0
9,3.5473158897921495,0,1,Surburban,1,Phone,No Offer,0
1,4.1121844803504315,0,1,Rural,0,Web,Buy One Get One,1
1,4.524935793277486,0,1,Rural,1,Phone,No Offer,1
4,5.7584915951282545,0,1,Urban,1,Web,Discount,0
2,5.24185282956691,0,1,Urban,1,Phone,No Offer,0
2,5.349533157932307,0,1,Urban,0,Phone,Discount,1
9,5.70760847948973,1,1,Surburban,0,Phone,Discount,1
9,4.84717474494322,1,0,Surburban,0,Web,Buy One Get One,1
9,3.4008639927609177,0,1,Surburban,1,Web,Discount,0
9,3.4008639927609177,0,1,Urban,1,Web,No Offer,0
1,4.250920869264197,1,0,Surburban,0,Web,No Offer,0
11,5.571317180213676,1,0,Urban,1,Phone,Buy One Get One,0
10,4.933250163046711,1,0,Urban,0,Phone,No Offer,0
6,6.22550847289048,1,1,Surburban,1,Phone,No Offer,0
11,4.524827433305553,0,1,Surburban,1,Web,Buy One Get One,0
4,5.346107030383885,0,1,Rural,0,Multichannel,Discount,1
3,3.5328102684640474,1,0,Urban,1,Phone,Discount,0
2,5.030111070596912,0,1,Surburban,0,Web,No Offer,0
5,6.057182060461013,1,1,Urban,0,Web,No Offer,0
1,5.097302167306828,0,1,Urban,0,Web,Buy One Get One,1
1,4.328493992712844,1,0,Surburban,0,Phone,No Offer,1
11,5.215859244107515,1,0,Surburban,0,Phone,Buy One Get One,0
10,6.144721970958026,0,1,Urban,0,Phone,No Offer,0
7,5.023288240219571,0,1,Surburban,1,Web,Buy One Get One,0
1,5.001056227649261,0,1,Urban,0,Web,Buy One Get One,0
2,5.299466705804558,1,0,Surburban,0,Phone,Buy One Get One,0
5,6.4969861292820665,1,1,Surburban,1,Multichannel,Buy One Get One,1
4,5.950382102006752,0,1,Surburban,0,Web,Buy One Get One,0
2,5.426974398756299,1,0,Urban,0,Web,No Offer,0
8,5.357859049256352,0,1,Urban,1,Multichannel,Buy One Get One,0
6,4.583946549536464,0,1,Surburban,1,Phone,Discount,0
7,5.338739281046952,0,1,Surburban,1,Multichannel,Buy One Get One,0
12,4.484696032520217,1,0,Surburban,0,Web,Discount,0
10,4.167440117292651,1,0,Surburban,1,Phone,Buy One Get One,0
2,6.118185299887139,1,0,Surburban,0,Web,Buy One Get One,0
1,3.4008639927609177,0,1,Urban,0,Web,Buy One Get One,0
7,5.060250514638451,1,0,Urban,1,Phone,Discount,0
3,3.4008639927609177,0,1,Urban,1,Phone,Discount,0
10,4.784403646182813,0,1,Rural,0,Web,Discount,0
4,5.761925588704912,0,1,Urban,0,Web,No Offer,0
3,4.930437018767144,1,0,Urban,1,Phone,Buy One Get One,0
4,5.230948176177183,1,0,Urban,1,Web,No Offer,0
5,5.424244923145827,0,1,Surburban,1,Multichannel,No Offer,0
3,5.861355861760962,1,0,Surburban,0,Multichannel,Buy One Get One,0
2,6.127763980171312,0,1,Surburban,0,Multichannel,Discount,0
5,4.910004317257438,1,0,Urban,0,Web,Discount,0
10,4.846467947882343,0,1,Urban,1,Phone,No Offer,0
9,5.068338004224545,1,0,Rural,1,Web,Buy One Get One,1
1,6.170635312033041,0,1,Surburban,0,Multichannel,Buy One Get One,0
11,4.9278332273351175,1,0,Urban,0,Phone,Buy One Get One,0
1,6.264197942762188,0,1,Urban,1,Phone,Discount,0
1,5.7148542886232505,1,1,Urban,0,Web,Discount,1
5,3.924544285981818,1,0,Urban,0,Phone,Discount,0
9,3.5667118201397288,0,1,Surburban,1,Web,No Offer,0
7,3.6609942506244004,0,1,Surburban,1,Web,Buy One Get One,0
5,3.830596006732417,1,0,Urban,0,Web,No Offer,0
6,5.8087729218471384,1,0,Urban,1,Phone,Discount,0
2,6.370534343856614,1,0,Urban,1,Multichannel,Discount,1
6,3.4008639927609177,0,1,Urban,1,Phone,Buy One Get One,0
4,4.368941395125226,0,1,Urban,1,Phone,No Offer,0
4,3.9781852076818147,0,1,Surburban,0,Phone,Discount,0
3,5.751524470641622,1,0,Rural,1,Web,No Offer,0
5,5.724271141083516,0,1,Surburban,0,Web,Buy One Get One,0
4,4.281930018135596,1,0,Rural,1,Web,Buy One Get One,1
1,5.927006022770581,1,0,Surburban,0,Phone,No Offer,0
3,5.098401941353034,1,0,Surburban,1,Phone,Buy One Get One,0
6,5.183860044570212,1,0,Surburban,1,Web,Discount,1
1,6.2591415967829995,1,0,Surburban,1,Multichannel,No Offer,0
8,4.093510881473524,1,0,Urban,0,Phone,No Offer,0
6,6.344126449556254,0,1,Surburban,1,Web,No Offer,0
4,5.617752434180166,1,0,Rural,1,Phone,No Offer,0
1,3.4008639927609177,0,1,Urban,0,Web,No Offer,0
2,6.516015545492449,1,1,Urban,1,Phone,Discount,0
10,5.0854335041714425,1,0,Surburban,0,Web,Buy One Get One,0
11,6.34310684851864,1,1,Urban,1,Multichannel,Buy One Get One,0
9,5.551407994230199,1,1,Urban,1,Phone,No Offer,0
2,5.595194534239302,0,1,Surburban,0,Multichannel,Buy One Get One,0
12,3.481547734315814,0,1,Rural,0,Phone,No Offer,0
11,4.59562477314456,1,0,Urban,1,Phone,No Offer,0
7,5.831061025614958,1,0,Urban,0,Web,Discount,0
9,4.6137334166485795,1,0,Surburban,1,Phone,Discount,0
3,7.019538127241328,1,1,Surburban,1,Multichannel,Buy One Get One,0
2,5.370405442942291,0,1,Rural,1,Web,Buy One Get One,0
11,4.9691881041820825,0,1,Surburban,0,Phone,Buy One Get One,0
10,7.000744585824965,0,1,Surburban,1,Phone,No Offer,1
6,5.575342858811289,0,1,Rural,1,Web,Buy One Get One,1
7,3.8225358389266098,1,0,Urban,0,Phone,No Offer,0
2,5.495116942522644,1,1,Surburban,0,Phone,Discount,0
8,4.065258981327004,0,1,Urban,0,Phone,Discount,0
2,5.417654749136657,1,0,Urban,0,Phone,No Offer,0
3,5.406274508053129,1,0,Urban,0,Web,Discount,0
1,3.4008639927609177,1,0,Rural,1,Web,Discount,0
1,5.749329289612172,0,1,Surburban,0,Web,No Offer,0
6,4.662211926355289,1,0,Surburban,1,Web,Discount,0
5,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,0
3,5.499787742180752,1,0,Surburban,0,Phone,Buy One Get One,0
12,3.901972669574645,0,1,Surburban,1,Phone,Buy One Get One,0
7,3.4008639927609177,1,0,Rural,1,Web,Buy One Get One,0
1,3.4008639927609177,1,0,Surburban,0,Web,Discount,1
7,4.033532422825343,1,0,Urban,1,Web,Buy One Get One,0
4,4.703113260318055,0,1,Urban,0,Web,No Offer,0
10,5.705780477318874,1,1,Urban,0,Multichannel,Discount,0
3,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,0
9,5.162726712241688,0,1,Urban,1,Web,No Offer,0
5,6.648880917712129,0,1,Surburban,1,Multichannel,No Offer,0
1,5.371707223776088,1,0,Urban,1,Multichannel,Buy One Get One,0
7,5.2581201767966235,1,0,Urban,0,Web,No Offer,0
6,3.6893793291555874,0,1,Surburban,0,Web,No Offer,0
8,3.4008639927609177,1,0,Surburban,0,Web,Buy One Get One,1
10,5.616916541634539,1,0,Rural,0,Web,No Offer,0
2,6.25099788520506,0,1,Surburban,1,Phone,Discount,1
3,6.118097198041348,0,1,Urban,0,Multichannel,Discount,0
3,5.8366803333071156,0,1,Surburban,0,Phone,No Offer,0
8,5.82034995701211,1,0,Surburban,0,Phone,No Offer,0
1,7.1790716610975975,1,1,Surburban,1,Multichannel,Buy One Get One,0
1,6.706079634283168,1,1,Urban,1,Phone,Buy One Get One,1
10,5.506956231659364,1,0,Urban,0,Phone,Buy One Get One,0
1,6.007165637334066,0,1,Surburban,0,Web,Discount,0
11,4.585477552642355,0,1,Surburban,1,Web,Discount,0
1,5.229449487249236,1,0,Surburban,0,Phone,Buy One Get One,0
1,3.4008639927609177,0,1,Surburban,0,Web,No Offer,1
8,3.4008639927609177,1,0,Surburban,1,Web,No Offer,0
1,6.374206768108879,1,0,Rural,1,Multichannel,No Offer,0
8,5.65686555486845,0,1,Urban,1,Multichannel,Buy One Get One,0
10,4.493679809954728,1,0,Surburban,1,Web,No Offer,0
8,5.272024724593113,1,0,Urban,1,Web,Buy One Get One,1
10,3.5136328109919437,1,0,Urban,0,Phone,Discount,0
9,4.943996791763045,1,0,Rural,1,Phone,Buy One Get One,0
1,5.945813201688893,0,1,Urban,0,Phone,Discount,1
5,4.146304301152812,0,1,Rural,0,Phone,Discount,0
10,4.998765121525769,0,1,Urban,1,Phone,No Offer,0
3,4.81380905109942,1,0,Urban,1,Phone,Discount,0
1,6.185241077789379,1,0,Urban,0,Web,Buy One Get One,0
1,5.988234335587697,1,0,Rural,0,Web,Buy One Get One,0
9,3.8407418034231826,1,0,Surburban,0,Web,Discount,1
9,3.4008639927609177,0,1,Surburban,0,Phone,No Offer,0
1,5.0926452961458315,1,0,Surburban,0,Phone,No Offer,1
2,7.640498102400437,1,1,Rural,1,Phone,Buy One Get One,0
10,4.446291680920603,1,0,Urban,0,Web,No Offer,0
2,5.195619968309694,1,0,Urban,0,Phone,Discount,0
7,4.938279631904115,0,1,Surburban,1,Phone,Discount,0
7,5.023156574649928,1,0,Urban,0,Web,No Offer,0
10,3.4008639927609177,1,0,Urban,0,Phone,No Offer,0
1,6.479507607976728,1,1,Urban,1,Web,No Offer,0
10,5.342429941166357,0,1,Rural,0,Multichannel,Buy One Get One,0
1,5.720606815046503,1,1,Surburban,0,Phone,Buy One Get One,1
2,6.050770653005389,0,1,Urban,0,Phone,Discount,0
10,4.928050469089837,0,1,Urban,0,Phone,Buy One Get One,0
1,6.689785818941656,1,1,Surburban,1,Multichannel,Discount,1
11,4.446057214331018,0,1,Surburban,0,Phone,Discount,0
9,3.4008639927609177,0,1,Surburban,1,Phone,No Offer,0
4,5.728995277127605,1,0,Urban,1,Web,Discount,1
11,4.814214812922799,1,0,Surburban,0,Web,Discount,0
2,5.77712586888041,1,0,Surburban,0,Multichannel,No Offer,1
3,5.5661665612460975,0,1,Urban,1,Web,Discount,0
7,6.2417951582661555,1,0,Urban,1,Phone,No Offer,0
5,6.615529566480483,1,0,Surburban,1,Multichannel,Buy One Get One,1
8,4.028382806544341,1,0,Urban,0,Phone,No Offer,0
1,7.304051817249015,1,1,Surburban,1,Phone,Buy One Get One,1
1,4.96870157072331,0,1,Rural,1,Phone,Discount,0
10,4.408425108528412,0,1,Rural,0,Web,No Offer,1
9,3.4008639927609177,0,1,Surburban,1,Web,No Offer,0
9,5.027492411162679,0,1,Rural,1,Phone,Discount,0
5,4.979213424087916,1,0,Rural,1,Web,No Offer,1
9,5.750538825997975,0,1,Urban,0,Phone,Discount,0
3,5.967018154203056,1,0,Urban,0,Web,No Offer,0
12,6.426698791323028,1,1,Urban,1,Phone,No Offer,0
6,3.4008639927609177,0,1,Rural,1,Phone,No Offer,0
6,3.4008639927609177,0,1,Urban,0,Phone,Discount,0
6,3.996547960497834,0,1,Urban,1,Phone,Buy One Get One,0
9,6.577819632233027,0,1,Rural,1,Multichannel,Discount,0
6,5.037991024106111,1,0,Surburban,0,Web,No Offer,0
9,5.05885386636673,0,1,Urban,0,Web,No Offer,0
6,4.027848570933736,0,1,Surburban,1,Web,Buy One Get One,0
7,4.355939299910563,1,0,Surburban,1,Web,No Offer,0
1,5.814369309285609,0,1,Urban,0,Phone,Buy One Get One,0
5,3.4008639927609177,0,1,Rural,1,Web,Discount,0
10,4.7080877199947775,1,0,Surburban,0,Phone,Discount,0
10,5.743099337033152,0,1,Rural,0,Web,Discount,0
5,5.556480510963286,0,1,Urban,1,Web,Discount,1
2,4.62173227428707,1,0,Surburban,1,Web,Discount,0
2,6.608391911756496,1,1,Urban,1,Phone,No Offer,0
1,4.742145641015169,1,0,Rural,0,Web,Discount,0
3,4.409763389645481,1,0,Surburban,0,Phone,Buy One Get One,0
7,3.4008639927609177,0,1,Urban,0,Web,No Offer,0
